Column1.cantidad_Cargadores;Column1.cargadores.cantidad_Conectores;Column1.cargadores.conectores.cable;Column1.cargadores.conectores.carga;Column1.cargadores.conectores.identificadorConector;Column1.cargadores.conectores.potencia;Column1.cargadores.conectores.tipo;Column1.cargadores.identificadorCargador;Column1.cargadores.marca;Column1.cargadores.modelo;Column1.cargadores.potencia;Column1.cargadores.tieneCables;Column1.comuna;Column1.direccion;Column1.empresa_Dx;Column1.inscripcion;Column1.fecha;Column1.latitud;Column1.longitud;Column1.nombre;Column1.propietario;Column1.region;Column1.rut_Propietario;Column1.tipo_Instalacion;Column1.horario;año;mes;día
1;2;NO;AC;19414-1;22;AC-Tipo 2 (Menneke);19688-1;ETREL;ETREL INCH DUO G-DC3ZFBY10;44;NO;Lo Prado;GENERAL OSCAR BONILLA 6001;ENEL DISTRIBUCION CHILE S.A.;3076081;12/04/2024 12:46:56;-33,456433;-70,716988;CARDADOR URBANO GENERAL BONILLA;COMPAÑIA DE PETROLEOS DE CHILE;Metropolitana;99520000-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;4;12
1;2;NO;AC;19414-2;22;AC-Tipo 2 (Menneke);19688-1;ETREL;ETREL INCH DUO G-DC3ZFBY10;44;NO;Lo Prado;GENERAL OSCAR BONILLA 6001;ENEL DISTRIBUCION CHILE S.A.;3076081;12/04/2024 12:46:56;-33,456433;-70,716988;CARDADOR URBANO GENERAL BONILLA;COMPAÑIA DE PETROLEOS DE CHILE;Metropolitana;99520000-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;4;12
1;2;NO;AC;19415-1;22;AC-Tipo 2 (Menneke);19689-1;ETREL;ETREL INCH DUO G-DC3ZFBY10;44;NO;Pirque;AVENIDA CONCHA Y TORO 2548;ENEL DISTRIBUCION CHILE S.A.;3076099;12/04/2024 12:50:56;-33,635221;-70,572627;CARGADOR URBANO PIRQUE;COMPAÑIA DE PETROLEOS DE CHILE;Metropolitana;99520000-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;4;12
1;2;NO;AC;19415-2;22;AC-Tipo 2 (Menneke);19689-1;ETREL;ETREL INCH DUO G-DC3ZFBY10;44;NO;Pirque;AVENIDA CONCHA Y TORO 2548;ENEL DISTRIBUCION CHILE S.A.;3076099;12/04/2024 12:50:56;-33,635221;-70,572627;CARGADOR URBANO PIRQUE;COMPAÑIA DE PETROLEOS DE CHILE;Metropolitana;99520000-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;4;12
1;2;NO;AC;19416-1;22;AC-Tipo 2 (Menneke);19690-1;ETREL;ETREL INCH DUO G-DC3ZFBY10;44;NO;Puente Alto;AVENIDA CONCHA Y TORO 1820;ENEL DISTRIBUCION CHILE S.A.;3076106;12/04/2024 12:52:15;-33,595473;-70,57905;CARGADOR URBANO MUNICIPALIDAD DE PUENTE ALTO;COMPAÑIA DE PETROLEOS DE CHILE;Metropolitana;99520000-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;4;12
1;2;NO;AC;19416-2;22;AC-Tipo 2 (Menneke);19690-1;ETREL;ETREL INCH DUO G-DC3ZFBY10;44;NO;Puente Alto;AVENIDA CONCHA Y TORO 1820;ENEL DISTRIBUCION CHILE S.A.;3076106;12/04/2024 12:52:15;-33,595473;-70,57905;CARGADOR URBANO MUNICIPALIDAD DE PUENTE ALTO;COMPAÑIA DE PETROLEOS DE CHILE;Metropolitana;99520000-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;4;12
1;1;NO;AC;19482-1;7,4;AC-Tipo 2 (Menneke);19790-1;Enel X;Juicebox 3.0;7,4;NO;Chile Chico;Carretera Austral km5, Ruta 7 00;EDELAYSEN;3076816;09/12/2024 13:37:09;-47,05183;-72,80874;Enel X Way - Puerto Bertrand;Enel Mobility Chile SPA;Aisén del General Carlos Ibáñez del Campo;77741548-4;Servicio de recarga Pública (BNUP);LUNES A DOMINGO DE 8:00 A 19:00;2024;12;9
1;1;NO;AC;19489-1;7,4;AC-Tipo 2 (Menneke);19808-1;Enel X;Juicebox 3.0;7,4;NO;Cochrane;Alfredo Stange 00;EDELAYSEN;3086415;29/04/2024 16:25:32;-47,25112;-72,573;Enel X Way - Terminal de buses Cochrane;Enel Mobility Chile SPA;Aisén del General Carlos Ibáñez del Campo;77741548-4;Servicio de recarga Pública (BNUP);LUNES A DOMINGO DE 8:00 A 19:00;2024;4;29
1;3;SI;DC;19514-1;50;CHAdeMO;19832-1;ABB;TERRA 54 CJG;98;SI;San Bernardo;AV GENERAL VELASQUEZ 9301;CGE;3085826;26/04/2024 16:37:31;-33,540434;-70,708672;IRVE GENERAL VELASQUEZ 9301 SAN BERNARDO;COPEC SA;Metropolitana;99520000-7;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2024;4;26
1;3;SI;AC;19515-1;43;AC-Tipo 2 (Menneke);19832-1;ABB;TERRA 54 CJG;98;SI;San Bernardo;AV GENERAL VELASQUEZ 9301;CGE;3085826;26/04/2024 16:37:31;-33,540434;-70,708672;IRVE GENERAL VELASQUEZ 9301 SAN BERNARDO;COPEC SA;Metropolitana;99520000-7;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2024;4;26
1;3;SI;DC;19516-1;50;CCS Tipo 2;19832-1;ABB;TERRA 54 CJG;98;SI;San Bernardo;AV GENERAL VELASQUEZ 9301;CGE;3085826;26/04/2024 16:37:31;-33,540434;-70,708672;IRVE GENERAL VELASQUEZ 9301 SAN BERNARDO;COPEC SA;Metropolitana;99520000-7;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2024;4;26
1;1;NO;AC;19527-1;7,4;AC-Tipo 2 (Menneke);19884-1;Enel X;Juicebox 3.0;7,4;NO;Chaitén;Carretera Austral KM 253;EDELAYSEN;3086773;09/12/2024 13:45:06;-43,22011;-72,43455;Enel X Way - Hotel Yelcho en la Patagonia;Enel Mobility Chile SPA;Los Lagos;77741548-4;Servicio de recarga Pública (BNUP);LUNES A DOMINGO DE 8:00 A 19:00;2024;12;9
1;1;NO;AC;19549-1;7,4;AC-Tipo 2 (Menneke);19931-1;ETREL;G-HB1Y5CZ40;7,4;NO;Santiago;MERCED 317;ENEL DISTRIBUCION CHILE S.A.;3085846;26/04/2024 17:02:49;-33,437179;-70,641593;SERV P135C AKIPARK - MERCED 317 SANTIAGO;MVT SPA AKIPARK ESTACIONAMIENT;Metropolitana;81253600-1;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;4;26
2;2;SI;DC;19573-1;50;CHAdeMO;19950-1;ABB;TERRA 54HV CJ;50;SI;La Florida;Av. Vicuña Mackenna 9840;ENEL DISTRIBUCION CHILE S.A.;3085850;26/04/2024 17:08:40;-33,546742;-70,587605;SAVE SHELL AV. VICUÑA MACKENNA;Emp. Nac. de Enrg. Enex S.A.;Metropolitana;92011000-2;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2024;4;26
2;2;SI;DC;19574-1;50;CCS Tipo 2;19950-1;ABB;TERRA 54HV CJ;50;SI;La Florida;Av. Vicuña Mackenna 9840;ENEL DISTRIBUCION CHILE S.A.;3085850;26/04/2024 17:08:40;-33,546742;-70,587605;SAVE SHELL AV. VICUÑA MACKENNA;Emp. Nac. de Enrg. Enex S.A.;Metropolitana;92011000-2;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2024;4;26
2;1;NO;AC;19576-1;22;AC-Tipo 2 (Menneke);19951-1;ABB;TERRA AC W22-S-R-C-0;22;NO;La Florida;Av. Vicuña Mackenna 9840;ENEL DISTRIBUCION CHILE S.A.;3085850;26/04/2024 17:08:40;-33,546742;-70,587605;SAVE SHELL AV. VICUÑA MACKENNA;Emp. Nac. de Enrg. Enex S.A.;Metropolitana;92011000-2;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2024;4;26
2;1;NO;AC;19650-1;7,4;AC-Tipo 2 (Menneke);20010-1;Enel X;Juicebox 3.0;7,4;NO;Talca;Av. Alameda Bernardo O´Higgins 1198;CGE;3086040;29/04/2024 10:08:19;-35,42273;-71,6596;Enel X Way - EcoHotel;Enel Mobility Chile SPA;Maule;77741548-4;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;4;29
2;1;NO;AC;19650-1;7,4;AC-Tipo 2 (Menneke);20010-2;Enel X;Juicebox 3.0;7,4;NO;Talca;Av. Alameda Bernardo O´Higgins 1198;CGE;3086040;29/04/2024 10:08:19;-35,42273;-71,6596;Enel X Way - EcoHotel;Enel Mobility Chile SPA;Maule;77741548-4;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;4;29
1;2;NO;AC;19962-1;22;AC-Tipo 2 (Menneke);20332-1;ETREL;ETREL INCH DUO G-DC3ZFBY10;44;NO;Huechuraba;PREMIO NOBEL 5698;ENEL DISTRIBUCION CHILE S.A.;3108287;27/05/2024 10:11:16;-33,374019;-70,634802;CENTRO EDUCACIONAL HUECHURABA;COMPAÑIA DE PETROLEOS DE CHIL;Metropolitana;99520000-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;5;27
1;2;NO;AC;19962-2;22;AC-Tipo 2 (Menneke);20332-1;ETREL;ETREL INCH DUO G-DC3ZFBY10;44;NO;Huechuraba;PREMIO NOBEL 5698;ENEL DISTRIBUCION CHILE S.A.;3108287;27/05/2024 10:11:16;-33,374019;-70,634802;CENTRO EDUCACIONAL HUECHURABA;COMPAÑIA DE PETROLEOS DE CHIL;Metropolitana;99520000-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;5;27
2;2;SI;DC;19974-1;50;CHAdeMO;20369-1;ABB;TERRA 54HV CJ;50;SI;Penalolén;AV. TOBALABA 10831;ENEL DISTRIBUCION CHILE S.A.;3109747;30/05/2024 10:17:50;-33,469636;-70,552835;SAVE SHELL AV. TOBALABA;Emp. Nac. de Enrg. Enex S.A.;Metropolitana;92011000-2;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2024;5;30
2;2;SI;DC;19975-1;50;CCS Tipo 2;20369-1;ABB;TERRA 54HV CJ;50;SI;Penalolén;AV. TOBALABA 10831;ENEL DISTRIBUCION CHILE S.A.;3109747;30/05/2024 10:17:50;-33,469636;-70,552835;SAVE SHELL AV. TOBALABA;Emp. Nac. de Enrg. Enex S.A.;Metropolitana;92011000-2;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2024;5;30
2;1;NO;AC;19976-1;22;AC-Tipo 2 (Menneke);20370-1;ABB;TERRA AC W22-S-R-C-0;22;NO;Penalolén;AV. TOBALABA 10831;ENEL DISTRIBUCION CHILE S.A.;3109747;30/05/2024 10:17:50;-33,469636;-70,552835;SAVE SHELL AV. TOBALABA;Emp. Nac. de Enrg. Enex S.A.;Metropolitana;92011000-2;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2024;5;30
1;2;SI;DC;20233-1;60;CCS Tipo 2;20610-1;Starcharge;"Titan 120 - DH-DC1200SG56	";120;SI;Vitacura;Av. Vitacura  3850;ENEL DISTRIBUCION CHILE S.A.;3109754;30/05/2024 10:25:45;-33,24004;-70,35332;Cargador estacionamiento Lo Castillo;CONCESION ESTACIONAMIENTOS MUN;Metropolitana;76758970-0;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;5;30
1;2;SI;DC;20234-1;60;CCS Tipo 2;20610-1;Starcharge;"Titan 120 - DH-DC1200SG56	";120;SI;Vitacura;Av. Vitacura  3850;ENEL DISTRIBUCION CHILE S.A.;3109754;30/05/2024 10:25:45;-33,24004;-70,35332;Cargador estacionamiento Lo Castillo;CONCESION ESTACIONAMIENTOS MUN;Metropolitana;76758970-0;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;5;30
2;1;NO;AC;20389-1;7,4;AC-Tipo 2 (Menneke);20670-1;ETREL;G-HB1Y5CZ40;7,4;NO;Concepción;LOS CARRERA PONIENTE 301;CGE;3111368;31/05/2024 12:58:26;-36,8312;-73,06379;MALL PLAZA BIOBÍO - ESTACIONAMIENTO SUBT CLIENTES;NUEVOS DESARROLLOS SPA;Biobío;76882330-8;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 10:00 A 20:00hrs;2024;5;31
2;1;NO;AC;20390-1;7,4;AC-Tipo 2 (Menneke);20671-1;ETREL;G-HB1Y5CZ40;7,4;NO;Concepción;LOS CARRERA PONIENTE 301;CGE;3111368;31/05/2024 12:58:26;-36,8312;-73,06379;MALL PLAZA BIOBÍO - ESTACIONAMIENTO SUBT CLIENTES;NUEVOS DESARROLLOS SPA;Biobío;76882330-8;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 10:00 A 20:00hrs;2024;5;31
1;2;NO;AC;20531-1;22;AC-Tipo 2 (Menneke);20775-1;ETREL;INCH DUO G-DC3ZFBY10;44;NO;San Miguel;Llano Subercaseaux  3397;ENEL DISTRIBUCION CHILE S.A.;3115158;07/06/2024 16:59:26;-33,48528;-70,65075;SAVE - EL LLANO SUBERCASEAUX N°3397, SAN MIGUEL;Corporacion Desarrollo RM;Metropolitana;65125012-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;6;7
1;2;NO;AC;20532-1;22;AC-Tipo 2 (Menneke);20775-1;ETREL;INCH DUO G-DC3ZFBY10;44;NO;San Miguel;Llano Subercaseaux  3397;ENEL DISTRIBUCION CHILE S.A.;3115158;07/06/2024 16:59:26;-33,48528;-70,65075;SAVE - EL LLANO SUBERCASEAUX N°3397, SAN MIGUEL;Corporacion Desarrollo RM;Metropolitana;65125012-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;6;7
1;2;NO;AC;20535-1;22;AC-Tipo 2 (Menneke);20777-1;ETREL;INCH DUO G-DC3ZFBY10;44;NO;San Miguel;Llano Subercaseaux  3547;ENEL DISTRIBUCION CHILE S.A.;3115161;07/06/2024 17:00:56;-33,486545;-70,651084;SAVE - EL LLANO SUBERCASEAUX N° 3547, SAN MIGUEL;Corporacion Desarrollo RM;Metropolitana;65125012-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;6;7
1;2;NO;AC;20536-1;22;AC-Tipo 2 (Menneke);20777-1;ETREL;INCH DUO G-DC3ZFBY10;44;NO;San Miguel;Llano Subercaseaux  3547;ENEL DISTRIBUCION CHILE S.A.;3115161;07/06/2024 17:00:56;-33,486545;-70,651084;SAVE - EL LLANO SUBERCASEAUX N° 3547, SAN MIGUEL;Corporacion Desarrollo RM;Metropolitana;65125012-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;6;7
1;2;NO;AC;20539-1;22;AC-Tipo 2 (Menneke);20779-1;ETREL;INCH DUO G-DC3ZFBY10;44;NO;San Miguel;Llano Subercaseaux  3751;ENEL DISTRIBUCION CHILE S.A.;3115165;07/06/2024 17:03:34;-33,488381;-70,651507;SAVE - EL LLANO SUBERCASEAUX N°3751 SAN MIGUEL;Corporacion Desarrollo RM;Metropolitana;65125012-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;6;7
1;2;NO;AC;20540-1;22;AC-Tipo 2 (Menneke);20779-1;ETREL;INCH DUO G-DC3ZFBY10;44;NO;San Miguel;Llano Subercaseaux  3751;ENEL DISTRIBUCION CHILE S.A.;3115165;07/06/2024 17:03:34;-33,488381;-70,651507;SAVE - EL LLANO SUBERCASEAUX N°3751 SAN MIGUEL;Corporacion Desarrollo RM;Metropolitana;65125012-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;6;7
1;2;NO;AC;20576-1;22;AC-Tipo 2 (Menneke);20800-1;ETREL;ETREL INCH DUO GDC3ZFBT10;44;NO;Renca;BRASIL 7845;ENEL DISTRIBUCION CHILE S.A.;3122805;19/06/2024 17:31:32;-33,398266;-70,749141;CARGADOR URBANO BRASIL 7845;COMPAÑIA DE PETROLEOS DE CHILE;Metropolitana;99520000-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;6;19
1;2;NO;AC;20576-2;22;AC-Tipo 2 (Menneke);20800-1;ETREL;ETREL INCH DUO GDC3ZFBT10;44;NO;Renca;BRASIL 7845;ENEL DISTRIBUCION CHILE S.A.;3122805;19/06/2024 17:31:32;-33,398266;-70,749141;CARGADOR URBANO BRASIL 7845;COMPAÑIA DE PETROLEOS DE CHILE;Metropolitana;99520000-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;6;19
1;1;NO;AC;20691-1;7,4;AC-Tipo 2 (Menneke);20875-1;Enel X;Juicebox 3.0;7,4;NO;Coyhaique;Francisco Bilbao 380;EDELAYSEN;3127112;09/12/2024 13:37:22;-45,57235;-72,0697;Enel X Way - Entre Cumbres;Enel Mobility Chile SPA;Aisén del General Carlos Ibáñez del Campo;77741548-4;Servicio de recarga Pública (BNUP);LUNES A DOMINGO DE 8:00 A 19:00;2024;12;9
1;1;NO;AC;20954-1;3,5;AC-Tipo 2 (Menneke);21127-1;ETREL;GHB1Y5CZ40;3,5;NO;Concón;Av. Costa de Montemar 264;CHILQUINTA;3138773;17/07/2024 15:35:02;-32,93209;-71,54596;SAVE Edif. Entrelomas AV. Costa de Montemar #264;Inmob. Edif. Entrelomas S.A.;Valparaíso;76882635-8;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;7;17
1;3;SI;DC;20829-1;44;CCS Tipo 2;21014-1;ABB;TERRA54 HV CJT;44;SI;Puerto Montt;Ruta 5 Sur Km 1038;SAESA;3129269;03/07/2024 11:43:53;-41,535483;-73,138023;SAVE VOLTEX PARGUA RUTA 5;COPEC S.A.;Los Lagos;99520000-7;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2024;7;3
1;3;SI;DC;20830-1;44;CHAdeMO;21014-1;ABB;TERRA54 HV CJT;44;SI;Puerto Montt;Ruta 5 Sur Km 1038;SAESA;3129269;03/07/2024 11:43:53;-41,535483;-73,138023;SAVE VOLTEX PARGUA RUTA 5;COPEC S.A.;Los Lagos;99520000-7;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2024;7;3
1;3;NO;AC;20831-1;22;AC-Tipo 2 (Menneke);21014-1;ABB;TERRA54 HV CJT;44;SI;Puerto Montt;Ruta 5 Sur Km 1038;SAESA;3129269;03/07/2024 11:43:53;-41,535483;-73,138023;SAVE VOLTEX PARGUA RUTA 5;COPEC S.A.;Los Lagos;99520000-7;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2024;7;3
1;1;NO;AC;21031-1;7,4;AC-Tipo 2 (Menneke);21234-1;Enel X;Juicebox 3.0;7,4;NO;Cisnes;Hamburgo 16;EDELAYSEN;3142817;09/12/2024 13:37:36;-44,32548;-72,56018;Enel X Way - Puyuhuapi;Enel Mobility Chile SPA;Aisén del General Carlos Ibáñez del Campo;77741548-4;Servicio de recarga Pública (BNUP);LUNES A DOMINGO DE 8:00 A 19:00;2024;12;9
1;4;NO;DC;21114-1;100;CCS Tipo 2;21302-1;TESLA;CS-615-E2-1450758;400;NO;Quilicura;san ignacio  300;ENEL DISTRIBUCION CHILE S.A.;3141903;23/07/2024 09:00:08;-33,331467;-70,70331;supercargador Tesla ;TODO ARAUCO;Metropolitana;96671020-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 09:00-21:00 hrs;2024;7;23
1;4;NO;DC;21114-2;100;CCS Tipo 2;21302-1;TESLA;CS-615-E2-1450758;400;NO;Quilicura;san ignacio  300;ENEL DISTRIBUCION CHILE S.A.;3141903;23/07/2024 09:00:08;-33,331467;-70,70331;supercargador Tesla ;TODO ARAUCO;Metropolitana;96671020-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 09:00-21:00 hrs;2024;7;23
1;4;NO;DC;21114-3;100;CCS Tipo 2;21302-1;TESLA;CS-615-E2-1450758;400;NO;Quilicura;san ignacio  300;ENEL DISTRIBUCION CHILE S.A.;3141903;23/07/2024 09:00:08;-33,331467;-70,70331;supercargador Tesla ;TODO ARAUCO;Metropolitana;96671020-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 09:00-21:00 hrs;2024;7;23
1;4;NO;DC;21114-4;100;CCS Tipo 2;21302-1;TESLA;CS-615-E2-1450758;400;NO;Quilicura;san ignacio  300;ENEL DISTRIBUCION CHILE S.A.;3141903;23/07/2024 09:00:08;-33,331467;-70,70331;supercargador Tesla ;TODO ARAUCO;Metropolitana;96671020-9;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 09:00-21:00 hrs;2024;7;23
2;2;SI;DC;21135-1;50;CHAdeMO;21319-1;ABB;TERRA 54HV CJ;50;SI;Puerto Montt;Av Monseñor Ramón Munita 1494;SAESA;3152281;05/08/2024 17:19:49;-41,456193;-72,930138;SAVE SHELL AV. M.R.MUNITA;Emp. Nac. de Enrg. Enex S.A.;Los Lagos;92011000-2;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2024;8;5
2;2;SI;DC;21136-1;50;CCS Tipo 2;21319-1;ABB;TERRA 54HV CJ;50;SI;Puerto Montt;Av Monseñor Ramón Munita 1494;SAESA;3152281;05/08/2024 17:19:49;-41,456193;-72,930138;SAVE SHELL AV. M.R.MUNITA;Emp. Nac. de Enrg. Enex S.A.;Los Lagos;92011000-2;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2024;8;5
2;1;NO;AC;21137-1;22;AC-Tipo 2 (Menneke);21320-1;ABB;TERRA AC W22-S-R-C-0;22;NO;Puerto Montt;Av Monseñor Ramón Munita 1494;SAESA;3152281;05/08/2024 17:19:49;-41,456193;-72,930138;SAVE SHELL AV. M.R.MUNITA;Emp. Nac. de Enrg. Enex S.A.;Los Lagos;92011000-2;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2024;8;5
1;4;SI;AC;23941-1;50;CHAdeMO;23562-1;ABB;TERRA 54HV CJ;55;SI;Las Condes;Patagonia 75;ENEL DISTRIBUCION CHILE S.A.;3264907;29/01/2025 15:14:17;-33,409178;-70,54478;Cargador Electrico Shell Los Dominicos;ENEX S.A.;Metropolitana;92011000-2;Servicio de recarga Pública (No BNUP);LUNES A DOMINGO 24 hrs;2025;1;29
1;4;SI;AC;23942-1;50;CCS Tipo 2;23562-1;ABB;TERRA 54HV CJ;55;SI;Las Condes;Patagonia 75;ENEL DISTRIBUCION CHILE S.A.;3264907;29/01/2025 15:14:17;-33,409178;-70,54478;Cargador Electrico Shell Los Dominicos;ENEX S.A.;Metropolitana;92011000-2;Servicio de recarga Pública (No BNUP);LUNES A DOMINGO 24 hrs;2025;1;29
2;3;SI;DC;24651-1;144;CCS Tipo 2;24006-1;ABB;TERRA 124 CJT;144;SI;Calama;AVENIDA BALMACEDA 4539;CGE;3289817;10/03/2025 09:18:47;-22,433395;-68,915666;CARGADOR SHELL CALAMA, AVENIDA BALMACEDA 4539;EMPRESA NACIONAL DE ENERGIA EN;Antofagasta;92011000-2;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2025;3;10
2;3;SI;DC;24652-1;144;CHAdeMO;24006-1;ABB;TERRA 124 CJT;144;SI;Calama;AVENIDA BALMACEDA 4539;CGE;3289817;10/03/2025 09:18:47;-22,433395;-68,915666;CARGADOR SHELL CALAMA, AVENIDA BALMACEDA 4539;EMPRESA NACIONAL DE ENERGIA EN;Antofagasta;92011000-2;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2025;3;10
2;3;NO;AC;24653-1;20;AC-Tipo 2 (Menneke);24006-1;ABB;TERRA 124 CJT;144;SI;Calama;AVENIDA BALMACEDA 4539;CGE;3289817;10/03/2025 09:18:47;-22,433395;-68,915666;CARGADOR SHELL CALAMA, AVENIDA BALMACEDA 4539;EMPRESA NACIONAL DE ENERGIA EN;Antofagasta;92011000-2;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2025;3;10
2;2;SI;AC;24655-1;120;GB/T DC;24008-1;IOCHARGER;IOC750200A-T08-BB/BB;137;SI;Calama;AVENIDA BALMACEDA 4539;CGE;3289817;10/03/2025 09:18:47;-22,433395;-68,915666;CARGADOR SHELL CALAMA, AVENIDA BALMACEDA 4539;EMPRESA NACIONAL DE ENERGIA EN;Antofagasta;92011000-2;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2025;3;10
2;2;SI;AC;24656-1;120;GB/T DC;24008-1;IOCHARGER;IOC750200A-T08-BB/BB;137;SI;Calama;AVENIDA BALMACEDA 4539;CGE;3289817;10/03/2025 09:18:47;-22,433395;-68,915666;CARGADOR SHELL CALAMA, AVENIDA BALMACEDA 4539;EMPRESA NACIONAL DE ENERGIA EN;Antofagasta;92011000-2;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2025;3;10
1;2;SI;AC;25403-1;180;CCS Tipo 2;24583-1;ABB;TERRA 184 CC;184;SI;Vitacura;Vitacura 3350;ENEL DISTRIBUCION CHILE S.A.;3331072;12/05/2025 09:51:37;-33,405516;-70,598339;CARGADOR VEHICULOS ELECTRICOS;EMPRESA NACIONAL DE ENERGIA EN;Metropolitana;92011000-2;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2025;5;12
1;2;SI;AC;25404-1;180;CCS Tipo 2;24583-1;ABB;TERRA 184 CC;184;SI;Vitacura;Vitacura 3350;ENEL DISTRIBUCION CHILE S.A.;3331072;12/05/2025 09:51:37;-33,405516;-70,598339;CARGADOR VEHICULOS ELECTRICOS;EMPRESA NACIONAL DE ENERGIA EN;Metropolitana;92011000-2;Servicio de recarga Pública (Vía interurbana);LUNES A DOMINGO 24 hrs;2025;5;12
3;1;NO;AC;21457-1;7,4;AC-Tipo 2 (Menneke);21620-1;WALLBOX;"CPB1-W-2-4-0-008	";7,4;NO;Vitacura;AVENIDA LAS CONDES  10800;ENEL DISTRIBUCION CHILE S.A.;3164102;23/08/2024 17:21:31;-33,381395;-70,534214;CARGADOR MEET 10800;COMPAÑIA DE PETROLEOS DE CHILE;Metropolitana;99520000-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;8;23
3;1;NO;AC;21457-1;7,4;AC-Tipo 2 (Menneke);21620-2;WALLBOX;"CPB1-W-2-4-0-008	";7,4;NO;Vitacura;AVENIDA LAS CONDES  10800;ENEL DISTRIBUCION CHILE S.A.;3164102;23/08/2024 17:21:31;-33,381395;-70,534214;CARGADOR MEET 10800;COMPAÑIA DE PETROLEOS DE CHILE;Metropolitana;99520000-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;8;23
3;1;NO;AC;21457-1;7,4;AC-Tipo 2 (Menneke);21620-3;WALLBOX;"CPB1-W-2-4-0-008	";7,4;NO;Vitacura;AVENIDA LAS CONDES  10800;ENEL DISTRIBUCION CHILE S.A.;3164102;23/08/2024 17:21:31;-33,381395;-70,534214;CARGADOR MEET 10800;COMPAÑIA DE PETROLEOS DE CHILE;Metropolitana;99520000-7;Servicio de recarga Pública (BNUP);LUNES A DOMINGO 24 hrs;2024;8;23
